Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java,1.4.0,101,17,2,1,0,111,106,103,53,105,103,52,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java,1.4.0,59,17,1,1,0,59,59,59,59,59,59,59,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java,1.4.0,84,17,1,1,0,84,84,84,84,84,84,84,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java,1.4.0,82,20,1,1,0,82,82,82,82,82,82,82,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java,1.4.0,132,24,2,1,0,132,132,131,66,132,131,66,NO
lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,1.4.0,76,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/Nullable.java,1.4.0,33,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectData.java,1.4.0,430,38,3,1,2,18,9,5,3,10,5,3,NO
lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,1.4.0,153,21,2,1,1,11,9,8,4,7,7,3,NO
lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,1.4.0,122,21,2,1,1,9,3,3,1,9,6,4,NO
lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,1.4.0,75,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,1.4.0,60,18,2,1,1,18,15,14,7,14,13,7,NO
lang/java/src/java/org/apache/avro/reflect/Stringable.java,1.4.0,34,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/Union.java,1.4.0,39,25,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/FixedSize.java,1.4.0,36,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,1.4.0,79,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SchemaTask.java,1.4.0,28,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,1.4.0,438,51,5,1,0,38,25,11,5,12,7,2,YES
lang/java/src/java/org/apache/avro/specific/SpecificData.java,1.4.0,194,24,4,1,0,58,18,7,4,22,20,5,NO
lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,1.4.0,99,27,2,1,0,45,28,22,14,11,6,5,NO
lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,1.4.0,55,18,1,1,0,10,4,4,4,2,2,2,NO
lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,1.4.0,43,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,1.4.0,27,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,1.4.0,25,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,1.4.0,53,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,1.4.0,108,21,1,1,1,4,2,2,2,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,1.4.0,103,18,1,1,0,1,1,1,1,1,1,1,NO
lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,1.4.0,85,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,1.4.0,54,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,1.4.0,78,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,1.4.0,98,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/FromTextTool.java,1.4.0,99,21,1,1,0,99,99,99,99,99,99,99,NO
lang/java/src/java/org/apache/avro/tool/IdlTool.java,1.4.0,79,21,2,1,0,89,84,78,42,79,78,39,NO
lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,1.4.0,78,18,1,1,1,1,1,1,1,1,1,1,NO
lang/java/src/java/org/apache/avro/tool/Main.java,1.4.0,101,24,3,1,0,10,7,3,2,4,2,1,NO
lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,1.4.0,177,23,1,1,0,1,1,1,1,1,1,1,NO
lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,1.4.0,123,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/ToTextTool.java,1.4.0,88,18,1,1,0,88,88,88,88,88,88,88,NO
lang/java/src/java/org/apache/avro/tool/Tool.java,1.4.0,51,38,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/Util.java,1.4.0,119,35,1,1,0,60,54,54,54,48,48,48,NO
lang/java/src/java/org/apache/avro/util/Utf8.java,1.4.0,124,31,2,1,0,56,43,41,21,30,30,15,NO
lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java,1.4.0,169,33,1,1,0,169,169,169,169,169,169,169,NO
lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,1.4.0,144,26,1,1,0,14,5,5,5,4,4,4,NO
lang/java/src/java/org/apache/avro/tool/GenAvroTool.java,1.4.0,78,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitoner.java,1.4.0,59,17,1,1,0,59,59,59,59,59,59,59,NO
lang/java/src/java/org/apache/avro/AvroRuntimeException.java,1.4.1,28,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/AvroTypeException.java,1.4.1,28,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/Protocol.java,1.4.1,449,64,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/Schema.java,1.4.1,1339,162,2,1,1,42,35,19,17,28,15,14,NO
lang/java/src/java/org/apache/avro/SchemaParseException.java,1.4.1,25,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/Codec.java,1.4.1,50,32,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/CodecFactory.java,1.4.1,76,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/DataFileConstants.java,1.4.1,38,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/DataFileReader.java,1.4.1,178,34,1,1,0,5,4,4,4,3,3,3,NO
lang/java/src/java/org/apache/avro/file/DataFileStream.java,1.4.1,326,53,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/DataFileWriter.java,1.4.1,370,78,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/file/DeflateCodec.java,1.4.1,145,31,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/FileReader.java,1.4.1,49,29,1,1,0,49,49,49,49,49,49,49,NO
lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java,1.4.1,85,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/NullCodec.java,1.4.1,64,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,1.4.1,36,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/file/SeekableInput.java,1.4.1,36,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericArray.java,1.4.1,32,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericContainer.java,1.4.1,26,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericData.java,1.4.1,543,47,1,1,1,42,29,29,29,16,16,16,YES
lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,1.4.1,395,87,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java,1.4.1,209,46,1,1,0,6,1,1,1,4,4,4,NO
lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java,1.4.1,24,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericFixed.java,1.4.1,24,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericRecord.java,1.4.1,27,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericRequestor.java,1.4.1,73,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/GenericResponder.java,1.4.1,56,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,1.4.1,30,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/BinaryData.java,1.4.1,294,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,1.4.1,983,251,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,1.4.1,262,37,1,1,0,16,13,13,13,10,10,10,NO
lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,1.4.1,626,118,1,1,0,14,10,10,10,6,6,6,NO
lang/java/src/java/org/apache/avro/io/DatumReader.java,1.4.1,37,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/DatumWriter.java,1.4.1,35,23,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/Decoder.java,1.4.1,286,226,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/DecoderFactory.java,1.4.1,232,143,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,1.4.1,203,25,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/io/Encoder.java,1.4.1,286,218,1,1,0,18,17,17,17,16,16,16,NO
lang/java/src/java/org/apache/avro/io/JsonDecoder.java,1.4.1,425,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/JsonEncoder.java,1.4.1,249,21,1,1,0,9,7,7,7,5,5,5,NO
lang/java/src/java/org/apache/avro/io/ParsingDecoder.java,1.4.1,74,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,1.4.1,69,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,1.4.1,247,106,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java,1.4.1,237,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,1.4.1,214,25,1,1,0,12,12,12,12,12,12,12,NO
lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,1.4.1,99,35,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/parsing/Parser.java,1.4.1,191,77,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,1.4.1,464,83,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java,1.4.1,95,43,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/parsing/Symbol.java,1.4.1,549,123,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,1.4.1,136,43,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java,1.4.1,40,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java,1.4.1,86,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,1.4.1,105,23,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/DatagramServer.java,1.4.1,79,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java,1.4.1,85,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/HttpServer.java,1.4.1,72,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,1.4.1,105,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java,1.4.1,52,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/NettyServer.java,1.4.1,151,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java,1.4.1,264,36,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java,1.4.1,183,42,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/RPCContext.java,1.4.1,195,87,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,1.4.1,76,55,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/Requestor.java,1.4.1,250,29,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/Responder.java,1.4.1,237,36,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java,1.4.1,55,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java,1.4.1,102,22,1,1,0,102,102,102,102,102,102,102,NO
lang/java/src/java/org/apache/avro/ipc/SaslSocketTransceiver.java,1.4.1,389,30,1,1,0,389,389,389,389,389,389,389,NO
lang/java/src/java/org/apache/avro/ipc/Server.java,1.4.1,35,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/SocketServer.java,1.4.1,130,21,1,1,0,44,32,32,32,20,20,20,YES
lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,1.4.1,114,19,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/ipc/Transceiver.java,1.4.1,71,36,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java,1.4.1,54,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,1.4.1,267,69,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java,1.4.1,55,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/StaticServlet.java,1.4.1,46,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,1.4.1,226,38,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java,1.4.1,54,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,1.4.1,266,40,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java,1.4.1,74,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/FileSpanStorage.java,1.4.1,359,104,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,1.4.1,78,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java,1.4.1,181,55,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,1.4.1,57,39,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/StaticServlet.java,1.4.1,50,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/Trace.java,1.4.1,243,96,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/TraceClientServlet.java,1.4.1,253,41,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java,1.4.1,306,73,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/TraceNode.java,1.4.1,139,58,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java,1.4.1,375,65,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,1.4.1,75,26,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/ipc/trace/Util.java,1.4.1,222,61,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,1.4.1,28,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,1.4.1,55,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroJob.java,1.4.1,154,40,1,1,0,5,5,5,5,5,5,5,NO
lang/java/src/java/org/apache/avro/mapred/AvroKey.java,1.4.1,25,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,1.4.1,50,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,1.4.1,41,23,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,1.4.1,101,23,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,1.4.1,84,18,1,1,0,23,13,13,13,3,3,3,NO
lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,1.4.1,51,25,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java,1.4.1,135,26,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,1.4.1,117,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroValue.java,1.4.1,25,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,1.4.1,54,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/FsInput.java,1.4.1,60,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java,1.4.1,62,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/HadoopMapper.java,1.4.1,83,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java,1.4.1,60,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java,1.4.1,63,17,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/Pair.java,1.4.1,452,52,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java,1.4.1,43,18,1,1,0,43,43,43,43,43,43,43,NO
lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java,1.4.1,247,20,1,1,0,247,247,247,247,247,247,247,NO
lang/java/src/java/org/apache/avro/mapred/SequenceFileRecordReader.java,1.4.1,35,18,1,1,0,36,36,36,36,36,36,36,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java,1.4.1,42,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,1.4.1,57,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java,1.4.1,156,28,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,1.4.1,61,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,1.4.1,91,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java,1.4.1,93,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,1.4.1,80,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java,1.4.1,101,17,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java,1.4.1,59,17,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java,1.4.1,84,17,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java,1.4.1,82,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java,1.4.1,132,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,1.4.1,76,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/Nullable.java,1.4.1,33,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectData.java,1.4.1,430,38,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,1.4.1,153,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,1.4.1,122,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,1.4.1,75,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,1.4.1,60,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/Stringable.java,1.4.1,34,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/reflect/Union.java,1.4.1,39,25,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/FixedSize.java,1.4.1,36,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,1.4.1,79,22,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SchemaTask.java,1.4.1,28,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,1.4.1,438,51,0,0,0,0,0,0,0,0,0,0,YES
lang/java/src/java/org/apache/avro/specific/SpecificData.java,1.4.1,194,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,1.4.1,99,27,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,1.4.1,55,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,1.4.1,43,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,1.4.1,27,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,1.4.1,25,19,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,1.4.1,53,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,1.4.1,108,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,1.4.1,103,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,1.4.1,85,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,1.4.1,54,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,1.4.1,79,21,1,1,0,3,2,2,2,1,1,1,NO
lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,1.4.1,137,18,1,1,0,55,47,47,47,39,39,39,NO
lang/java/src/java/org/apache/avro/tool/FromTextTool.java,1.4.1,99,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/IdlTool.java,1.4.1,79,21,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,1.4.1,78,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/Main.java,1.4.1,101,24,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,1.4.1,177,23,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,1.4.1,123,20,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/ToTextTool.java,1.4.1,88,18,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/Tool.java,1.4.1,51,38,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/tool/Util.java,1.4.1,119,35,0,0,0,0,0,0,0,0,0,0,NO
lang/java/src/java/org/apache/avro/util/Utf8.java,1.4.1,132,32,1,1,0,18,13,13,13,8,8,8,NO
lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java,1.4.1,169,33,0,0,0,0,0,0,0,0,0,0,NO
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,1.5.0,40,18,1,1,0,41,41,41,41,41,41,41,YES
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,1.5.0,28,18,1,1,0,29,29,29,29,29,29,29,NO
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,1.5.0,28,18,1,1,0,29,29,29,29,29,29,29,NO
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,1.5.0,449,64,1,1,0,450,450,450,450,450,450,450,YES
lang/java/avro/src/main/java/org/apache/avro/Schema.java,1.5.0,1352,162,4,2,1,1358,1355,1344,338,1352,1344,338,NO
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,1.5.0,25,18,1,1,0,26,26,26,26,26,26,26,NO
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,1.5.0,39,18,1,1,0,39,39,39,39,39,39,39,NO
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,1.5.0,50,32,1,1,0,50,50,50,50,50,50,50,NO
