Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,1,42,33,1,1,0,42,42,42,42,42,42,42,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,1,48,37,3,2,0,64,56,48,18,48,48,16,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,1,63,48,2,2,0,71,67,63,33,63,63,31,YES
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,1,237,189,2,2,0,277,257,237,128,237,237,118,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1,133,21,3,2,0,145,139,133,46,133,133,44,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,1,137,23,4,2,0,163,150,136,37,137,136,34,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1,177,28,3,2,0,185,181,176,60,177,176,59,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,1,46,17,2,2,0,48,47,46,23,46,46,23,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1,128,24,5,3,0,146,137,127,27,128,127,25,NO
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1,149,61,3,2,0,155,152,148,50,149,148,49,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,1,58,29,2,2,0,60,59,58,29,58,58,29,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,1,149,58,2,2,0,155,152,149,76,149,149,74,YES
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1,74,23,2,2,0,82,78,74,39,74,74,37,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,1,37,22,1,1,0,37,37,37,37,37,37,37,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,1,38,23,2,2,0,42,40,38,20,38,38,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,1,39,24,2,2,0,41,40,39,20,39,39,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,1,96,37,4,2,0,118,107,95,26,96,95,24,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1,88,37,3,2,0,94,91,87,30,88,87,29,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,1,71,26,4,2,0,85,78,70,19,71,70,17,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,1,114,42,4,2,0,132,123,113,30,114,113,28,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1,336,150,6,3,0,492,414,329,69,336,329,56,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,1,84,30,4,2,0,102,93,83,23,84,83,21,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,1,58,20,3,2,0,68,63,58,21,58,58,19,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,1,123,49,4,2,0,137,130,122,32,123,122,30,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,1,369,146,1,1,0,369,369,369,369,369,369,369,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1,231,90,5,2,0,255,243,224,48,231,224,46,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,1,586,175,4,2,0,704,645,585,161,586,585,146,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,366,131,5,2,0,414,390,365,78,366,365,73,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,1,99,38,4,2,0,117,108,98,27,99,98,24,YES
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,1,41,18,1,1,0,41,41,41,41,41,41,41,NO
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,1,66,20,2,2,0,92,79,65,39,66,65,33,NO
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1,54,28,3,3,0,56,55,45,18,54,45,18,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,1,47,36,2,2,0,55,51,47,25,47,47,23,NO
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,1,183,63,4,3,0,223,203,185,50,187,185,46,NO
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,1,49,17,1,1,0,49,49,49,49,49,49,49,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,1,50,17,1,1,0,50,50,50,50,50,50,50,NO
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,1,98,17,2,2,0,102,100,97,50,98,97,49,NO
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,1,138,48,1,1,0,138,138,138,138,138,138,138,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,1,43,17,1,1,0,43,43,43,43,43,43,43,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,1,42,17,1,1,0,42,42,42,42,42,42,42,NO
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,1,56,21,1,1,0,56,56,56,56,56,56,56,NO
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,1,162,27,2,2,0,164,163,162,81,162,162,81,YES
