name,firstCommit,#Commits
lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,commit dd7d8f60f47002c6c785c59783b66ea5abf4bc60 1273791680 -----sp,1
lang/java/src/java/org/apache/avro/ipc/Transceiver.java,commit dd7d8f60f47002c6c785c59783b66ea5abf4bc60 1273791680 -----sp,1
lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java,,0
lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroJob.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/mapred/FsInput.java,commit cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00 1270146636 -----sp,1
lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,,0
lang/java/src/java/org/apache/avro/reflect/Nullable.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectData.java,commit 0d274c9617ee25f51abfcef572e881b93e8216b7 1273789602 -----sp,1
lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,,0
lang/java/src/java/org/apache/avro/reflect/Stringable.java,,0
lang/java/src/java/org/apache/avro/reflect/Union.java,,0
lang/java/src/java/org/apache/avro/specific/FixedSize.java,,0
lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,,0
lang/java/src/java/org/apache/avro/specific/SchemaTask.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,commit dd7d8f60f47002c6c785c59783b66ea5abf4bc60 1273791680 -----sp,1
lang/java/src/java/org/apache/avro/specific/SpecificData.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,,0
lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,,0
lang/java/src/java/org/apache/avro/tool/GenAvroTool.java,,0
lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,,0
lang/java/src/java/org/apache/avro/tool/Main.java,,0
lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,,0
lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,,0
lang/java/src/java/org/apache/avro/tool/Tool.java,,0
lang/java/src/java/org/apache/avro/tool/Util.java,,0
lang/java/src/java/org/apache/avro/util/Utf8.java,,0
lang/java/src/java/org/apache/avro/AvroRuntimeException.java,,0
lang/java/src/java/org/apache/avro/AvroTypeException.java,,0
lang/java/src/java/org/apache/avro/Protocol.java,,0
lang/java/src/java/org/apache/avro/Schema.java,commit 7afee340172a95bf1d7df4038ce615448f719a0d 1282167315 -----sp,4
lang/java/src/java/org/apache/avro/SchemaParseException.java,,0
lang/java/src/java/org/apache/avro/file/Codec.java,,0
lang/java/src/java/org/apache/avro/file/CodecFactory.java,,0
lang/java/src/java/org/apache/avro/file/DataFileConstants.java,,0
lang/java/src/java/org/apache/avro/file/DataFileReader.java,commit 73feedb2d246bc9e89259e96a35e869e166fe248 1283469084 -----sp,1
lang/java/src/java/org/apache/avro/file/DataFileStream.java,commit 35bb270f96850e789372c9e68855a9727e64aa9c 1282684972 -----sp,2
lang/java/src/java/org/apache/avro/file/DataFileWriter.java,commit 35bb270f96850e789372c9e68855a9727e64aa9c 1282684972 -----sp,2
lang/java/src/java/org/apache/avro/file/DeflateCodec.java,commit 35bb270f96850e789372c9e68855a9727e64aa9c 1282684972 -----sp,1
lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java,,0
lang/java/src/java/org/apache/avro/file/NullCodec.java,,0
lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,,0
lang/java/src/java/org/apache/avro/file/SeekableInput.java,,0
lang/java/src/java/org/apache/avro/generic/GenericArray.java,commit 2b664be8e81f68125e14b3b920ce5980fbd00120 1283186191 -----sp,1
lang/java/src/java/org/apache/avro/generic/GenericContainer.java,,0
lang/java/src/java/org/apache/avro/generic/GenericData.java,commit 2b664be8e81f68125e14b3b920ce5980fbd00120 1283186191 -----sp,4
lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,commit 8fed51d2d0faf08c744611b6feef61f853d43244 1283477229 -----sp,6
lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java,commit 2b664be8e81f68125e14b3b920ce5980fbd00120 1283186191 -----sp,3
lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,1
lang/java/src/java/org/apache/avro/generic/GenericFixed.java,,0
lang/java/src/java/org/apache/avro/generic/GenericRecord.java,,0
lang/java/src/java/org/apache/avro/generic/GenericRequestor.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,2
lang/java/src/java/org/apache/avro/generic/GenericResponder.java,,0
lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/io/BinaryData.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,,0
lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,,0
lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,,0
lang/java/src/java/org/apache/avro/io/DatumReader.java,commit 2182b994ccaaeff046c37965d99a75a6709aa692 1280877635 -----sp,1
lang/java/src/java/org/apache/avro/io/DatumWriter.java,,0
lang/java/src/java/org/apache/avro/io/Decoder.java,,0
lang/java/src/java/org/apache/avro/io/DecoderFactory.java,,0
lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,,0
lang/java/src/java/org/apache/avro/io/Encoder.java,,0
lang/java/src/java/org/apache/avro/io/JsonDecoder.java,,0
lang/java/src/java/org/apache/avro/io/JsonEncoder.java,,0
lang/java/src/java/org/apache/avro/io/ParsingDecoder.java,,0
lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,,0
lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,,0
lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java,commit de72584e5d5262f3c28f4b7be7ffd719482484d1 1281478745 -----sp,1
lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,,0
lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,,0
lang/java/src/java/org/apache/avro/io/parsing/Parser.java,,0
lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,commit 18249237dc0ff1623c14239519d798963ef93269 1282595956 -----sp,2
lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java,,0
lang/java/src/java/org/apache/avro/io/parsing/Symbol.java,,0
lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,,0
lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java,,0
lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java,,0
lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,commit 0fcfe2863c26eb73d5cec07a6d552b0d130f362b 1277509237 -----sp,2
lang/java/src/java/org/apache/avro/ipc/DatagramServer.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,1
lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/HttpServer.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,1
lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/NettyServer.java,commit 76088c6238f58ba05a5c891e3439b288ef0d0bc5 1279659326 -----sp,3
lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java,commit f739842c9055909dbd9bf8fc6e49dcd34661b84f 1278019501 -----sp,1
lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java,commit 5a7bae1a5937682448a0b67ad0aaf19b7da49279 1282864307 -----sp,2
lang/java/src/java/org/apache/avro/ipc/RPCContext.java,commit 5355146c7a871aa70d4f8ed1ad6d82de516f1b96 1282781014 -----sp,3
lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,commit 0fcfe2863c26eb73d5cec07a6d552b0d130f362b 1277509237 -----sp,1
lang/java/src/java/org/apache/avro/ipc/Requestor.java,commit 5355146c7a871aa70d4f8ed1ad6d82de516f1b96 1282781014 -----sp,4
lang/java/src/java/org/apache/avro/ipc/Responder.java,commit 4537345e599d764591ff4ccb2fd8e11efe5cbc67 1282781968 -----sp,4
lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java,,0
lang/java/src/java/org/apache/avro/ipc/Server.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,1
lang/java/src/java/org/apache/avro/ipc/SocketServer.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,1
lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,commit 0fcfe2863c26eb73d5cec07a6d552b0d130f362b 1277509237 -----sp,1
lang/java/src/java/org/apache/avro/ipc/Transceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java,,0
lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,commit 5cbc5e25099098ff17761b21fedc3581b27d05fc 1277416997 -----sp,1
lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java,commit 5cbc5e25099098ff17761b21fedc3581b27d05fc 1277416997 -----sp,1
lang/java/src/java/org/apache/avro/ipc/stats/StaticServlet.java,commit c62f97dd29b803040d573845f335ac1ecaa765d7 1282546657 -----sp,2
lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,commit 0457a5785252d997d93cebb4c275e2a355577d75 1280345333 -----sp,3
lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java,commit 0457a5785252d997d93cebb4c275e2a355577d75 1280345333 -----sp,1
lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,commit 0457a5785252d997d93cebb4c275e2a355577d75 1280345333 -----sp,3
lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java,,0
lang/java/src/java/org/apache/avro/ipc/trace/FileSpanStorage.java,commit 5b06c3290bd7f43e9a1061aed66e1f751b885e05 1281733093 -----sp,1
lang/java/src/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,commit 5b06c3290bd7f43e9a1061aed66e1f751b885e05 1281733093 -----sp,2
lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java,commit 5355146c7a871aa70d4f8ed1ad6d82de516f1b96 1282781014 -----sp,3
lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,commit 5b06c3290bd7f43e9a1061aed66e1f751b885e05 1281733093 -----sp,2
lang/java/src/java/org/apache/avro/ipc/trace/StaticServlet.java,commit c62f97dd29b803040d573845f335ac1ecaa765d7 1282546657 -----sp,1
lang/java/src/java/org/apache/avro/ipc/trace/Trace.java,commit c62f97dd29b803040d573845f335ac1ecaa765d7 1282546657 -----sp,3
lang/java/src/java/org/apache/avro/ipc/trace/TraceClientServlet.java,commit c62f97dd29b803040d573845f335ac1ecaa765d7 1282546657 -----sp,2
lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java,commit 5d2ea9dc0e8ebbdeb3a99f47869ce245a4d4d441 1282870736 -----sp,2
lang/java/src/java/org/apache/avro/ipc/trace/TraceNode.java,commit c62f97dd29b803040d573845f335ac1ecaa765d7 1282546657 -----sp,2
lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java,commit 2b664be8e81f68125e14b3b920ce5980fbd00120 1283186191 -----sp,6
lang/java/src/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,commit 91b8e3c3df7ac9afe8b45e9d6c713686fab49b55 1282952008 -----sp,4
lang/java/src/java/org/apache/avro/ipc/trace/Util.java,commit 5d2ea9dc0e8ebbdeb3a99f47869ce245a4d4d441 1282870736 -----sp,4
lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,,0
lang/java/src/java/org/apache/avro/mapred/AvroJob.java,commit 230b96c418e4638d8529e1adbe61a195f142f0cd 1281575543 -----sp,3
lang/java/src/java/org/apache/avro/mapred/AvroKey.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,2
lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,commit 230b96c418e4638d8529e1adbe61a195f142f0cd 1281575543 -----sp,3
lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,commit 5a7bae1a5937682448a0b67ad0aaf19b7da49279 1282864307 -----sp,2
lang/java/src/java/org/apache/avro/mapred/AvroValue.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/FsInput.java,,0
lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/HadoopMapper.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/mapred/Pair.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,2
lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,2
lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,2
lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java,commit 3e8840cd1454bb16d170c9dec2b1f2b40171bdc8 1276642730 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,2
lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,,0
lang/java/src/java/org/apache/avro/reflect/Nullable.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectData.java,commit e0bbd4f474776009648b4f8389deefccbefb39a9 1282758673 -----sp,3
lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,commit e0bbd4f474776009648b4f8389deefccbefb39a9 1282758673 -----sp,2
lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,commit e0bbd4f474776009648b4f8389deefccbefb39a9 1282758673 -----sp,2
lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,,0
lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,2
lang/java/src/java/org/apache/avro/reflect/Stringable.java,,0
lang/java/src/java/org/apache/avro/reflect/Union.java,,0
lang/java/src/java/org/apache/avro/specific/FixedSize.java,,0
lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,,0
lang/java/src/java/org/apache/avro/specific/SchemaTask.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,commit 2b664be8e81f68125e14b3b920ce5980fbd00120 1283186191 -----sp,5
lang/java/src/java/org/apache/avro/specific/SpecificData.java,commit cac87ab452a3b1ab60f02730db30e7b4977dae30 1283311212 -----sp,4
lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,commit 2182b994ccaaeff046c37965d99a75a6709aa692 1280877635 -----sp,2
lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,commit ce35df9fb9c907883e9cede03109765e900248e7 1279746869 -----sp,1
lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,,0
lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,commit 2dc24e02526e29a3bd385276d7db162f8624fc65 1280346290 -----sp,1
lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,,0
lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,,0
lang/java/src/java/org/apache/avro/tool/FromTextTool.java,commit 9c56ed4e8af0f977fe76f82d231757c2563d2094 1276887975 -----sp,1
lang/java/src/java/org/apache/avro/tool/IdlTool.java,commit a3a4644d45779fddb50789f7ea48ddaa2d1f1afc 1282166658 -----sp,2
lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,commit d7041830569503ca674fe0600c0d18f3707779cd 1281477404 -----sp,1
lang/java/src/java/org/apache/avro/tool/Main.java,commit 26fb764f5bbf47abd0531c1e8633386171c1e1bf 1276888724 -----sp,3
lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,commit d4a3c058e80030e85eb5dbe4b9d2a44819b22202 1279577388 -----sp,1
lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,,0
lang/java/src/java/org/apache/avro/tool/ToTextTool.java,commit 9c56ed4e8af0f977fe76f82d231757c2563d2094 1276887975 -----sp,1
lang/java/src/java/org/apache/avro/tool/Tool.java,,0
lang/java/src/java/org/apache/avro/tool/Util.java,commit 9c56ed4e8af0f977fe76f82d231757c2563d2094 1276887975 -----sp,1
lang/java/src/java/org/apache/avro/util/Utf8.java,commit de5d14395bed3d9eeae07c7a1d60975b6778e3d2 1281460144 -----sp,2
lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java,commit de72584e5d5262f3c28f4b7be7ffd719482484d1 1281478745 -----sp,1
lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/tool/GenAvroTool.java,,0
lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitoner.java,commit cac9e93d3984bf05f67c86fba0d7024b82469ae1 1276626078 -----sp,1
lang/java/src/java/org/apache/avro/AvroRuntimeException.java,,0
lang/java/src/java/org/apache/avro/AvroTypeException.java,,0
lang/java/src/java/org/apache/avro/Protocol.java,,0
lang/java/src/java/org/apache/avro/Schema.java,commit b5097567812c1e09e91cc610bd0860c7cd16df4b 1286487075 -----sp,2
lang/java/src/java/org/apache/avro/SchemaParseException.java,,0
lang/java/src/java/org/apache/avro/file/Codec.java,,0
lang/java/src/java/org/apache/avro/file/CodecFactory.java,,0
lang/java/src/java/org/apache/avro/file/DataFileConstants.java,,0
lang/java/src/java/org/apache/avro/file/DataFileReader.java,commit 13bf69f3eda8d6046a61ffb3bf281e3dde3298f4 1284762155 -----sp,1
lang/java/src/java/org/apache/avro/file/DataFileStream.java,,0
lang/java/src/java/org/apache/avro/file/DataFileWriter.java,,0
lang/java/src/java/org/apache/avro/file/DeflateCodec.java,,0
lang/java/src/java/org/apache/avro/file/FileReader.java,commit 13bf69f3eda8d6046a61ffb3bf281e3dde3298f4 1284762155 -----sp,1
lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java,,0
lang/java/src/java/org/apache/avro/file/NullCodec.java,,0
lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,,0
lang/java/src/java/org/apache/avro/file/SeekableInput.java,,0
lang/java/src/java/org/apache/avro/generic/GenericArray.java,,0
lang/java/src/java/org/apache/avro/generic/GenericContainer.java,,0
lang/java/src/java/org/apache/avro/generic/GenericData.java,commit 3efcc1ed043bc4f9866a34d9d9206f75a8e0b905 1284687709 -----sp,1
lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java,,0
lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java,,0
lang/java/src/java/org/apache/avro/generic/GenericFixed.java,,0
lang/java/src/java/org/apache/avro/generic/GenericRecord.java,,0
lang/java/src/java/org/apache/avro/generic/GenericRequestor.java,,0
lang/java/src/java/org/apache/avro/generic/GenericResponder.java,,0
lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,,0
lang/java/src/java/org/apache/avro/io/BinaryData.java,,0
lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,,0
lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/io/DatumReader.java,,0
lang/java/src/java/org/apache/avro/io/DatumWriter.java,,0
lang/java/src/java/org/apache/avro/io/Decoder.java,,0
lang/java/src/java/org/apache/avro/io/DecoderFactory.java,,0
lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,,0
lang/java/src/java/org/apache/avro/io/Encoder.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/io/JsonDecoder.java,,0
lang/java/src/java/org/apache/avro/io/JsonEncoder.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/io/ParsingDecoder.java,,0
lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,,0
lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,,0
lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java,,0
lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,commit 1ff170419245138b875bc315cdf51d51f34955cd 1285097004 -----sp,1
lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,,0
lang/java/src/java/org/apache/avro/io/parsing/Parser.java,,0
lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,,0
lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java,,0
lang/java/src/java/org/apache/avro/io/parsing/Symbol.java,,0
lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,,0
lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java,,0
lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java,,0
lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,,0
lang/java/src/java/org/apache/avro/ipc/DatagramServer.java,,0
lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/HttpServer.java,,0
lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/NettyServer.java,,0
lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java,,0
lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java,,0
lang/java/src/java/org/apache/avro/ipc/RPCContext.java,,0
lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java,,0
