key,creationDate,resolutionDate,injectedVersion,openingVersion,fixedVersion,affectedVersion,numOfCommits
AVRO-996,2012-01-17,2012-02-07,1.6.0,1.6.2,1.6.2,[1.6.0, 1.6.1, 1.6.1],0
AVRO-997,2012-01-18,2014-10-03,1.5.1,1.6.2,1.8.0,[1.5.1, 1.5.2, 1.5.3, 1.5.4, 1.6.0, 1.6.1, 1.6.2, 1.6.3, 1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7],0
AVRO-1000,2012-01-20,2012-01-23,1.6.0,1.6.2,1.6.2,[1.6.0, 1.6.1],0
AVRO-1002,2012-01-24,2012-01-24,1.6.0,1.6.2,1.6.2,[1.6.0, 1.6.1],0
AVRO-1004,2012-01-24,2012-01-26,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1003,2012-01-24,2012-01-26,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1007,2012-01-25,2012-02-09,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1013,2012-01-30,2012-02-08,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1014,2012-01-31,2012-02-01,1.6.0,1.6.2,1.6.2,[1.6.0, 1.6.1],0
AVRO-1016,2012-02-04,2012-02-07,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1020,2012-02-07,2012-02-07,1.6.1,1.6.2,1.6.2,[1.6.1],0
AVRO-1021,2012-02-08,2012-02-09,1.6.0,1.6.2,1.6.2,[1.6.0, 1.6.1],0
AVRO-1027,2012-02-10,2012-03-02,1.6.1,1.6.2,1.6.3,[1.6.1, 1.6.2],0
AVRO-1030,2012-02-14,2012-02-22,1.6.1,1.6.2,1.6.3,[1.6.1, 1.6.2],0
AVRO-1031,2012-02-15,2012-02-29,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1033,2012-02-19,2012-02-29,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1034,2012-02-22,2012-03-01,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1037,2012-02-23,2012-02-24,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1036,2012-02-23,2012-02-24,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1039,2012-02-29,2012-03-01,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1038,2012-02-29,2012-03-01,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1041,2012-03-01,2012-03-02,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1045,2012-03-14,2012-03-16,1.6.2,1.6.3,1.6.3,[1.6.2],0
AVRO-1046,2012-03-16,2012-05-17,1.6.2,1.6.3,1.7.0,[1.6.2, 1.6.3],0
AVRO-1047,2012-03-20,2017-12-13,1.6.3,1.7.0,1.9.0,[1.6.3, 1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1048,2012-03-22,2012-04-28,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1049,2012-03-23,2012-05-16,1.6.0,1.7.0,1.7.0,[1.6.0, 1.6.1, 1.6.2, 1.6.3],0
AVRO-1050,2012-03-23,2012-05-18,1.6.0,1.7.0,1.7.0,[1.6.0, 1.6.1, 1.6.2, 1.6.3, 1.6.1, 1.6.2, 1.6.3],0
AVRO-1051,2012-03-27,2012-05-16,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1056,2012-04-13,2012-05-17,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1065,2012-04-18,2012-05-13,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1066,2012-04-19,2012-05-11,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1069,2012-04-20,2012-06-12,1.6.3,1.7.0,1.7.1,[1.6.3, 1.7.0],0
AVRO-1070,2012-04-22,2012-05-09,1.6.2,1.7.0,1.7.0,[1.6.2, 1.6.3],0
AVRO-1071,2012-04-23,2012-05-08,1.5.0,1.7.0,1.7.0,[1.5.0, 1.5.1, 1.5.2, 1.5.3, 1.5.4, 1.6.0, 1.6.1, 1.6.2, 1.6.3],0
AVRO-1076,2012-04-29,2012-05-17,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1078,2012-05-04,2012-05-16,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1077,2012-05-04,2012-05-16,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1080,2012-05-06,2012-05-09,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1081,2012-05-10,2012-05-17,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1084,2012-05-11,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1083,2012-05-11,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1082,2012-05-11,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1086,2012-05-12,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1090,2012-05-14,2012-05-17,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1089,2012-05-14,2012-12-01,1.6.3,1.7.0,1.7.3,[1.6.3, 1.7.0, 1.7.0, 1.7.1, 1.7.2],0
AVRO-1092,2012-05-16,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1094,2012-05-17,2012-05-18,1.6.2,1.7.0,1.7.0,[1.6.2, 1.6.3, 1.6.3],0
AVRO-1096,2012-05-20,2012-05-20,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1098,2012-05-21,2012-05-23,1.6.2,1.7.0,1.7.0,[1.6.2, 1.6.3],0
AVRO-1097,2012-05-21,2012-05-23,1.6.2,1.7.0,1.7.0,[1.6.2, 1.6.3],0
AVRO-1099,2012-05-21,2012-06-07,1.6.3,1.7.0,1.7.0,[1.6.3],0
AVRO-1102,2012-05-25,2012-06-07,1.6.3,1.7.0,1.7.0,[1.6.3, 1.7.0],0
AVRO-1109,2012-06-07,2012-07-12,1.5.1,1.7.0,1.7.1,[1.5.1, 1.6.3, 1.7.0, 1.5.2, 1.5.3, 1.5.4, 1.6.0, 1.6.1, 1.6.2, 1.6.3, 1.7.0],0
AVRO-1111,2012-06-08,2012-09-11,1.6.3,1.7.0,1.7.2,[1.6.3, 1.7.0, 1.7.1],0
AVRO-1115,2012-06-13,2012-06-22,1.7.0,1.7.1,1.7.1,[1.7.0],0
AVRO-1116,2012-06-15,2012-07-04,1.5.0,1.7.1,1.7.1,[1.5.0, 1.5.1, 1.5.2, 1.5.3, 1.5.4, 1.6.0, 1.6.1, 1.6.2, 1.6.3, 1.7.0, 1.5.1, 1.5.2, 1.5.3, 1.5.4, 1.6.0, 1.6.1, 1.6.2, 1.6.3, 1.7.0],0
AVRO-1119,2012-06-20,2012-07-05,1.6.3,1.7.1,1.7.1,[1.6.3, 1.7.0, 1.7.0],0
AVRO-1128,2012-07-17,2012-07-19,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1, 1.7.1],0
AVRO-1131,2012-07-22,2012-07-24,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1132,2012-07-22,2018-11-12,1.7.1,1.7.2,1.9.0,[1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1135,2012-08-05,2012-08-20,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1138,2012-08-13,2012-09-13,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1140,2012-08-15,2012-08-20,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1141,2012-08-21,2012-08-27,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1142,2012-08-21,2012-09-14,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1],0
AVRO-1143,2012-08-28,2012-09-09,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1144,2012-08-28,2013-07-31,1.7.0,1.7.2,1.7.5,[1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4],0
AVRO-1146,2012-08-31,2012-09-10,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1],0
AVRO-1150,2012-09-07,2012-09-17,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1],0
AVRO-1152,2012-09-10,2012-09-10,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1155,2012-09-11,2012-09-12,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1],0
AVRO-1154,2012-09-11,2012-09-13,1.7.0,1.7.2,1.7.2,[1.7.0, 1.7.1],0
AVRO-1159,2012-09-13,2012-09-13,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1158,2012-09-13,2012-09-13,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1161,2012-09-13,2012-09-17,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1166,2012-09-14,2012-09-17,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1165,2012-09-14,2012-09-17,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1164,2012-09-14,2012-09-17,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1163,2012-09-14,2012-11-30,1.7.1,1.7.2,1.7.3,[1.7.1, 1.7.2],0
AVRO-1170,2012-09-19,2012-09-27,1.7.1,1.7.2,1.7.3,[1.7.1, 1.7.2],0
AVRO-1171,2012-09-22,2012-09-24,1.7.1,1.7.2,1.7.2,[1.7.1],0
AVRO-1172,2012-09-25,2013-06-24,1.7.1,1.7.3,1.7.5,[1.7.1, 1.7.2, 1.7.3, 1.7.4],0
AVRO-1175,2012-09-27,2012-11-28,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1174,2012-09-27,2012-11-30,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1176,2012-09-29,2019-01-03,1.7.0,1.7.3,1.9.0,[1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1177,2012-10-01,2012-11-28,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1178,2012-10-17,2012-11-28,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1181,2012-10-23,2013-06-13,1.7.2,1.7.3,1.7.5,[1.7.2, 1.7.3, 1.7.4, 1.7.3, 1.7.4],0
AVRO-1183,2012-10-24,2012-11-14,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1191,2012-11-05,2018-04-01,1.7.0,1.7.3,1.9.0,[1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1190,2012-11-05,2018-12-30,1.7.0,1.7.3,1.9.0,[1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1197,2012-11-08,2012-11-08,1.7.1,1.7.3,1.7.3,[1.7.1, 1.7.2],0
AVRO-1200,2012-11-08,2012-11-09,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1198,2012-11-08,2013-02-12,1.7.2,1.7.3,1.7.4,[1.7.2, 1.7.3],0
AVRO-1201,2012-11-09,2012-11-21,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1206,2012-11-16,2012-11-28,1.7.2,1.7.3,1.7.3,[1.7.2],0
AVRO-1217,2012-12-07,2012-12-08,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1215,2012-12-07,2013-02-18,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1216,2012-12-07,2017-01-31,1.7.2,1.7.4,1.8.2,[1.7.2, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1],0
AVRO-1220,2012-12-13,2013-02-09,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1221,2012-12-19,2012-12-19,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1224,2013-01-05,2013-02-14,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1227,2013-01-09,2013-01-24,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1228,2013-01-10,2013-02-04,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1231,2013-01-11,2013-01-14,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1230,2013-01-11,2013-01-16,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1233,2013-01-15,2013-01-17,1.7.2,1.7.4,1.7.4,[1.7.2, 1.7.3],0
AVRO-1234,2013-01-17,2013-12-13,1.7.3,1.7.4,1.7.7,[1.7.3, 1.7.4, 1.7.5],0
AVRO-1240,2013-02-01,2013-02-05,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1237,2013-02-01,2013-12-18,1.7.3,1.7.4,1.7.7,[1.7.3, 1.7.4, 1.7.5],0
AVRO-1247,2013-02-10,2013-02-14,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1249,2013-02-11,2013-02-12,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1251,2013-02-12,2013-02-14,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1258,2013-02-19,2013-02-19,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1257,2013-02-19,2013-02-19,1.7.3,1.7.4,1.7.4,[1.7.3],0
AVRO-1261,2013-02-27,2013-07-09,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1266,2013-02-28,2013-04-13,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1272,2013-03-10,2013-03-19,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1275,2013-03-18,2019-04-05,1.7.3,1.7.5,1.9.0,[1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1279,2013-03-21,2013-07-26,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1290,2013-04-04,2013-06-13,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1292,2013-04-09,2013-07-02,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1295,2013-04-10,2013-04-16,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1296,2013-04-10,2013-04-24,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1293,2013-04-10,2013-07-02,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1297,2013-04-11,2013-07-15,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1302,2013-04-18,2014-11-06,1.7.4,1.7.5,1.8.0,[1.7.4, 1.7.5, 1.7.7],0
AVRO-1309,2013-04-22,2013-04-23,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1308,2013-04-22,2013-04-23,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1311,2013-04-29,2013-05-21,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1316,2013-05-01,2013-05-09,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1320,2013-05-06,2013-05-08,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1322,2013-05-06,2013-05-09,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1321,2013-05-06,2020-02-10,1.7.3,1.7.5,1.9.2,[1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1],0
AVRO-1326,2013-05-08,2013-05-09,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1331,2013-05-15,2013-05-16,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1334,2013-05-21,2014-09-22,1.7.4,1.7.5,1.8.0,[1.7.4, 1.7.5, 1.7.7],0
AVRO-1346,2013-06-06,2013-06-20,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1348,2013-06-19,2013-12-19,1.7.4,1.7.5,1.7.7,[1.7.4, 1.7.5],0
AVRO-1349,2013-06-20,2013-06-20,1.7.3,1.7.5,1.7.5,[1.7.3, 1.7.4],0
AVRO-1352,2013-07-08,2014-06-29,1.7.0,1.7.5,1.7.7,[1.7.0, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.1, 1.7.2, 1.7.3, 1.7.4, 1.7.5],0
AVRO-1356,2013-07-21,2013-08-07,1.7.4,1.7.5,1.7.5,[1.7.4],0
AVRO-1355,2013-07-21,2013-08-20,1.7.4,1.7.5,1.7.7,[1.7.4, 1.7.5],0
AVRO-1358,2013-07-24,2013-12-18,1.7.4,1.7.5,1.7.7,[1.7.4, 1.7.5],0
AVRO-1363,2013-08-20,2018-12-05,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1366,2013-08-26,2013-09-12,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1368,2013-08-27,2013-09-04,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1369,2013-08-28,2013-12-18,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1374,2013-09-10,2013-09-11,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5, 1.7.5],0
AVRO-1377,2013-09-17,2013-09-27,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1380,2013-09-30,2014-01-09,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1382,2013-10-04,2014-01-10,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1387,2013-10-17,2013-10-25,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1401,2013-11-12,2017-06-14,1.7.5,1.7.7,1.9.0,[1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1405,2013-11-22,2013-12-19,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1406,2013-11-25,2013-12-15,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1407,2013-11-29,2014-11-26,1.7.5,1.7.7,1.8.0,[1.7.5, 1.7.7],0
AVRO-1410,2013-12-08,2013-12-16,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1412,2013-12-13,2013-12-20,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1415,2013-12-17,2014-01-10,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1420,2013-12-25,2019-01-21,1.7.5,1.7.7,1.9.0,[1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1424,2014-01-02,2014-01-07,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1427,2014-01-05,2014-01-09,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1433,2014-01-08,2014-01-09,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1434,2014-01-10,2014-01-10,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1436,2014-01-13,2014-01-28,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1441,2014-01-16,2014-01-28,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1442,2014-01-21,2014-05-28,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1444,2014-01-22,2018-12-31,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1445,2014-01-23,2014-01-27,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1446,2014-01-24,2014-01-27,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1447,2014-01-27,2014-01-28,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1448,2014-01-28,2014-07-05,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1454,2014-02-07,2014-03-03,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1455,2014-02-12,2014-03-03,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1457,2014-02-12,2014-05-28,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1458,2014-02-15,2014-02-28,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1459,2014-02-15,2014-03-13,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1462,2014-02-20,2014-06-11,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1465,2014-02-24,2014-03-13,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1470,2014-02-27,2014-06-11,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1473,2014-03-02,2014-03-13,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1474,2014-03-03,2014-06-29,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1478,2014-03-07,2019-01-03,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1485,2014-03-19,2017-07-20,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1488,2014-03-26,2018-12-28,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1489,2014-03-30,2014-10-27,1.7.5,1.7.7,1.8.0,[1.7.5, 1.7.7],0
AVRO-1491,2014-04-01,2015-07-15,1.7.5,1.7.7,1.8.0,[1.7.5, 1.7.7],0
AVRO-1493,2014-04-06,2016-02-22,1.7.5,1.7.7,1.8.1,[1.7.5, 1.7.7, 1.8.0],0
AVRO-1498,2014-04-22,2014-07-15,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1499,2014-04-24,2014-07-03,1.7.5,1.7.7,1.7.7,[1.7.5],0
AVRO-1500,2014-04-30,2014-06-06,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5, 1.7.5],0
AVRO-1512,2014-05-20,2014-05-28,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1522,2014-05-30,2014-06-06,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1525,2014-06-11,2014-06-12,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1528,2014-06-16,2018-11-29,1.7.4,1.7.7,1.9.0,[1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1540,2014-07-11,2014-07-15,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1544,2014-07-12,2014-08-04,1.7.5,1.7.7,1.8.0,[1.7.5, 1.7.7],0
AVRO-1545,2014-07-15,2014-12-17,1.7.5,1.7.7,1.8.0,[1.7.5, 1.7.7],0
AVRO-1546,2014-07-17,2014-07-18,1.7.4,1.7.7,1.7.7,[1.7.4, 1.7.5],0
AVRO-1548,2014-07-22,2020-06-02,1.7.3,1.7.7,1.10.0,[1.7.3, 1.7.4, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-1553,2014-07-28,2014-07-29,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1554,2014-07-28,2016-09-16,1.7.7,1.8.0,1.8.2,[1.7.7, 1.8.0, 1.8.1],0
AVRO-1560,2014-08-06,2015-12-30,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1564,2014-08-08,2014-11-26,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1567,2014-08-21,2020-05-15,1.7.4,1.8.0,1.10.0,[1.7.4, 1.7.7, 1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-1572,2014-08-25,2015-12-30,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1573,2014-08-28,2015-01-07,1.7.4,1.8.0,1.8.0,[1.7.4, 1.7.5, 1.7.7],0
AVRO-1576,2014-09-03,2015-07-07,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1577,2014-09-03,2019-01-17,1.7.7,1.8.0,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1587,2014-09-17,2019-12-20,1.7.5,1.8.0,1.9.2,[1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1],0
AVRO-1589,2014-09-19,2014-09-22,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1590,2014-09-20,2014-09-29,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1591,2014-10-02,2014-10-04,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1592,2014-10-08,2014-11-08,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1593,2014-10-10,2015-08-26,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1596,2014-10-22,2014-11-17,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1597,2014-10-24,2014-11-08,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1598,2014-11-01,2014-11-06,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1602,2014-11-09,2014-11-13,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1604,2014-11-14,2014-11-26,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1617,2014-12-04,2015-12-30,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1622,2014-12-11,2014-12-11,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1621,2014-12-11,2014-12-18,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1623,2014-12-16,2014-12-17,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1624,2014-12-19,2015-01-12,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1626,2015-01-09,2019-04-01,1.7.5,1.8.0,1.9.0,[1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1635,2015-01-22,2018-10-02,1.7.7,1.8.0,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1642,2015-02-24,2016-04-09,1.7.7,1.8.0,1.8.1,[1.7.7, 1.8.0],0
AVRO-1646,2015-03-05,2022-03-03,1.7.7,1.8.0,1.11.1,[1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-1652,2015-03-28,2015-11-25,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1653,2015-03-29,2015-03-30,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1655,2015-03-31,2015-04-17,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1663,2015-04-23,2016-01-19,1.7.7,1.8.0,1.8.0,[1.7.7],0
